# Network	H1	L1	
1.414230720407394237e+01 1.180149289049692385e+01 7.792921057597870238e+00
1.432064751772471922e+01 1.194197417871047051e+01 7.903809084354678660e+00
1.417539512179329542e+01 1.183062433938031788e+01 7.808851042209934867e+00
1.415801932852835066e+01 1.181899264691217333e+01 7.794929385133539057e+00
1.415130719365284762e+01 1.181252742386552512e+01 7.792540737754004354e+00
1.417178365363760406e+01 1.182189884242227329e+01 7.815507640905028808e+00
1.419443195943922120e+01 1.183939190545522457e+01 7.830114811430982869e+00
1.433656852028589945e+01 1.195072786324418779e+01 7.919425514235969743e+00
1.425016563186800767e+01 1.188472558385482358e+01 7.862602516478800041e+00
1.416097649747849196e+01 1.182191102761843382e+01 7.795875513193620598e+00
1.414880784296182092e+01 1.181308969129750075e+01 7.787148086585914619e+00
1.434452807611054403e+01 1.195920959304353559e+01 7.921034757907527535e+00
1.421371225765814117e+01 1.185431365152555294e+01 7.842503681526467041e+00
1.427406700509105342e+01 1.190805796384804438e+01 7.870650824135462464e+00
1.414744200564128995e+01 1.181210155684873797e+01 7.786165430664524933e+00
1.417153464398546170e+01 1.182421840443968897e+01 7.811546152317727199e+00
1.419043936240207415e+01 1.184176985164184259e+01 7.819274651702452061e+00
1.424920218055861731e+01 1.188370891008746533e+01 7.862393104058347681e+00
1.420893284016963420e+01 1.184777894694070888e+01 7.843717644132765621e+00
1.418452633163956023e+01 1.183324465608076359e+01 7.821451793772821404e+00
1.428949964116526061e+01 1.191457904464655115e+01 7.888764553701128612e+00
1.425396529294382653e+01 1.188932374401032632e+01 7.862538234092058431e+00
1.425810248911259670e+01 1.188568787664594062e+01 7.875526032525734799e+00
1.417044266134459818e+01 1.181987195195267049e+01 7.816141775703506767e+00
1.417616325135243649e+01 1.182749507995162652e+01 7.814983343726034093e+00
1.426757105414656834e+01 1.190345406281514329e+01 7.865835312258366407e+00
1.417176063252030183e+01 1.182689772932868877e+01 7.807899174903075057e+00
1.425794225840631846e+01 1.189487483586684036e+01 7.861352942281022216e+00
1.422396327992558618e+01 1.186337307951064446e+01 7.847388773663095840e+00
1.418187266329893781e+01 1.183651128338594383e+01 7.811690782174043335e+00
1.419289000926814559e+01 1.184166422105062821e+01 7.823881088761061697e+00
